OrderID,OrderDate,PromisedDate,DeliveryDate,ProductID,Category,SupplierID,Warehouse,Customer,OrderedQty,DeliveredQty,UnitCost,SellingPrice,Revenue,COGS,InventoryValue,ForecastQty,OnTimeFlag,InFullFlag
ORD490,2024-10-18,2024-10-24,2024-10-23,P1039,Food,S110,Dubai Central,Lulu,486,472,43.87,69.66,32879.52,20706.64,16489.62,464,1,0
ORD491,2023-01-27,2023-02-02,2023-01-31,P1002,Electronics,S109,Dubai Central,Carrefour,58,45,19.45,32.06,1442.7,875.25,19227.87,69,1,0
ORD492,2024-05-15,2024-05-24,2024-05-24,P1018,Electronics,S106,Dubai Central,Amazon,402,391,18.76,29.73,11624.43,7335.16,11237.03,425,1,0
ORD493,2024-04-06,2024-04-14,2024-04-15,P1029,Personal Care,S110,Sharjah DC,Spinneys,155,147,29.02,34.98,5142.06,4265.94,6176.06,146,0,0
ORD494,2023-07-29,2023-08-01,2023-07-31,P1042,Food,S108,Dubai Central,Noon,360,346,46.55,79.28,27430.88,16106.3,9242.15,362,1,0
ORD495,2023-08-15,2023-08-18,2023-08-19,P1033,Electronics,S103,Abu Dhabi Hub,Spinneys,93,81,32.07,47.17,3820.77,2597.67,13676.02,102,0,0
ORD496,2024-02-21,2024-02-25,2024-02-28,P1046,Personal Care,S105,Sharjah DC,Spinneys,461,450,40.55,62.39,28075.5,18247.5,14624.48,439,0,0
ORD497,2023-07-28,2023-08-02,2023-07-31,P1011,Electronics,S110,Dubai Central,Spinneys,176,162,23.99,39.05,6326.1,3886.38,18982.13,182,1,0
ORD498,2023-09-07,2023-09-10,2023-09-08,P1024,Personal Care,S103,Sharjah DC,Spinneys,436,432,23.62,39.31,16981.92,10203.84,14110.93,434,1,0
ORD499,2023-11-09,2023-11-17,2023-11-19,P1006,Food,S109,Abu Dhabi Hub,Noon,463,443,28.78,35.74,15832.82,12749.54,12640.44,477,0,0
ORD500,2023-04-15,2023-04-19,2023-04-20,P1038,Food,S102,Dubai Central,Amazon,74,58,28.99,50.64,2937.12,1681.42,4304.79,97,0,0
ORD501,2023-11-15,2023-11-18,2023-11-17,P1049,Electronics,S108,Sharjah DC,Noon,473,455,43.34,67.65,30780.75,19719.7,17481.94,450,1,0
ORD502,2023-11-30,2023-12-10,2023-12-11,P1006,Personal Care,S102,Abu Dhabi Hub,Carrefour,356,350,49.45,59.86,20951.0,17307.5,3559.7,333,0,0
ORD503,2024-12-01,2024-12-09,2024-12-08,P1002,Personal Care,S102,Abu Dhabi Hub,Carrefour,463,451,16.17,21.55,9719.05,7292.67,12523.62,452,1,0
ORD504,2024-08-07,2024-08-13,2024-08-12,P1026,Electronics,S103,Dubai Central,Lulu,336,327,46.78,69.68,22785.36,15297.06,14806.36,362,1,0
ORD505,2024-08-30,2024-09-07,2024-09-08,P1033,Food,S101,Abu Dhabi Hub,Carrefour,442,441,42.9,74.89,33026.49,18918.9,18704.65,462,0,0
ORD506,2023-03-09,2023-03-14,2023-03-15,P1011,Food,S104,Abu Dhabi Hub,Noon,203,192,30.48,38.74,7438.08,5852.16,8747.93,226,0,0
ORD507,2023-06-17,2023-06-20,2023-06-18,P1028,Personal Care,S103,Abu Dhabi Hub,Amazon,185,184,19.67,34.18,6289.12,3619.28,6117.94,209,1,0
ORD508,2023-01-12,2023-01-19,2023-01-22,P1039,Electronics,S102,Dubai Central,Noon,248,247,48.64,69.79,17238.13,12014.08,5045.52,253,0,0
ORD509,2024-08-25,2024-09-03,2024-09-05,P1002,Food,S107,Dubai Central,Amazon,259,253,23.3,30.34,7676.02,5894.9,19337.76,232,0,0
ORD510,2024-02-08,2024-02-11,2024-02-14,P1031,Food,S107,Sharjah DC,Lulu,407,396,26.52,33.66,13329.36,10501.92,16183.5,382,0,0
ORD511,2023-06-13,2023-06-19,2023-06-21,P1026,Food,S102,Dubai Central,Lulu,469,456,29.05,48.9,22298.4,13246.8,17207.74,494,0,0
ORD512,2024-03-31,2024-04-06,2024-04-09,P1027,Food,S103,Sharjah DC,Lulu,379,367,9.96,13.18,4837.06,3655.32,6131.14,359,0,0
ORD513,2023-05-23,2023-06-01,2023-05-31,P1046,Electronics,S104,Abu Dhabi Hub,Amazon,99,82,23.7,41.09,3369.38,1943.4,3683.58,108,1,0
ORD514,2023-07-31,2023-08-04,2023-08-03,P1005,Food,S103,Sharjah DC,Carrefour,417,400,35.85,61.33,24532.0,14340.0,12121.74,394,1,0
ORD515,2024-07-21,2024-07-24,2024-07-24,P1037,Personal Care,S106,Dubai Central,Spinneys,361,356,13.23,18.45,6568.2,4709.88,19779.02,376,1,0
ORD516,2023-10-01,2023-10-06,2023-10-09,P1008,Personal Care,S107,Sharjah DC,Noon,266,255,37.64,58.92,15024.6,9598.2,16556.37,280,0,0
ORD517,2023-05-26,2023-06-01,2023-06-01,P1019,Food,S102,Dubai Central,Carrefour,70,55,43.45,78.06,4293.3,2389.75,3687.22,81,1,0
ORD518,2023-07-03,2023-07-12,2023-07-11,P1014,Electronics,S108,Sharjah DC,Carrefour,423,413,35.89,45.66,18857.58,14822.57,9880.31,435,1,0
ORD519,2023-04-14,2023-04-21,2023-04-22,P1040,Personal Care,S110,Abu Dhabi Hub,Lulu,288,278,47.82,60.13,16716.14,13293.96,6934.55,310,0,0
ORD520,2024-08-25,2024-08-30,2024-08-30,P1019,Personal Care,S105,Sharjah DC,Spinneys,195,192,21.45,26.06,5003.52,4118.4,12046.48,199,1,0
ORD521,2024-06-23,2024-07-02,2024-06-30,P1048,Food,S102,Sharjah DC,Noon,358,353,22.18,38.5,13590.5,7829.54,6302.69,334,1,0
ORD522,2023-02-23,2023-03-02,2023-03-01,P1011,Food,S104,Sharjah DC,Lulu,392,384,38.29,50.32,19322.88,14703.36,5902.7,368,1,0
ORD523,2024-08-25,2024-09-02,2024-08-31,P1024,Food,S103,Sharjah DC,Noon,203,203,48.04,77.31,15693.93,9752.12,11516.85,232,1,1
ORD524,2024-02-23,2024-03-02,2024-03-03,P1007,Personal Care,S102,Dubai Central,Noon,438,418,36.5,51.47,21514.46,15257.0,13201.14,411,0,0
ORD525,2023-11-25,2023-12-03,2023-12-02,P1008,Personal Care,S101,Dubai Central,Carrefour,127,108,29.94,45.06,4866.48,3233.52,12694.3,107,1,0
ORD526,2024-11-09,2024-11-16,2024-11-18,P1006,Electronics,S103,Sharjah DC,Carrefour,252,232,31.71,47.78,11084.96,7356.72,16392.6,261,0,0
ORD527,2024-03-25,2024-04-03,2024-04-04,P1008,Personal Care,S102,Sharjah DC,Amazon,265,261,31.05,40.73,10630.53,8104.05,11946.86,259,0,0
ORD528,2024-05-10,2024-05-15,2024-05-18,P1034,Electronics,S102,Abu Dhabi Hub,Amazon,193,182,25.98,39.7,7225.4,4728.36,14135.88,187,0,0
ORD529,2024-04-08,2024-04-14,2024-04-16,P1010,Food,S105,Sharjah DC,Carrefour,92,76,26.93,45.9,3488.4,2046.68,6197.62,105,0,0
ORD530,2024-11-28,2024-12-05,2024-12-03,P1047,Electronics,S103,Dubai Central,Spinneys,373,367,46.41,62.67,22999.89,17032.47,14990.92,368,1,0
ORD531,2023-03-14,2023-03-24,2023-03-25,P1027,Personal Care,S102,Sharjah DC,Spinneys,257,238,35.9,56.21,13377.98,8544.2,7588.59,277,0,0
ORD532,2024-01-26,2024-02-01,2024-01-31,P1036,Food,S105,Dubai Central,Carrefour,278,272,37.92,64.74,17609.28,10314.24,13138.81,276,1,0
ORD533,2024-09-28,2024-10-05,2024-10-07,P1035,Personal Care,S102,Abu Dhabi Hub,Carrefour,82,81,36.89,52.2,4228.2,2988.09,4693.35,67,0,0
ORD534,2024-02-08,2024-02-11,2024-02-14,P1028,Food,S107,Abu Dhabi Hub,Carrefour,271,266,43.76,76.79,20426.14,11640.16,11473.03,241,0,0
ORD535,2023-11-07,2023-11-14,2023-11-15,P1043,Personal Care,S109,Dubai Central,Carrefour,453,445,38.39,54.32,24172.4,17083.55,16821.61,452,0,0
ORD536,2023-03-26,2023-04-01,2023-03-30,P1045,Personal Care,S107,Dubai Central,Lulu,358,342,33.63,48.29,16515.18,11501.46,12516.47,348,1,0
ORD537,2023-01-05,2023-01-10,2023-01-12,P1030,Personal Care,S106,Sharjah DC,Carrefour,224,210,46.64,56.05,11770.5,9794.4,18209.22,206,0,0
ORD538,2023-05-30,2023-06-03,2023-06-03,P1021,Personal Care,S107,Sharjah DC,Amazon,200,195,16.04,25.57,4986.15,3127.8,8470.67,228,1,0
ORD539,2024-06-19,2024-06-22,2024-06-25,P1040,Personal Care,S106,Sharjah DC,Noon,113,110,48.37,64.45,7089.5,5320.7,1205.96,141,0,0
ORD540,2023-10-22,2023-10-29,2023-10-30,P1015,Food,S101,Sharjah DC,Lulu,263,262,31.91,53.68,14064.16,8360.42,5637.21,272,0,0
ORD541,2024-10-25,2024-11-01,2024-11-02,P1001,Personal Care,S105,Abu Dhabi Hub,Noon,204,192,47.47,71.01,13633.92,9114.24,6844.86,213,0,0
ORD542,2023-01-10,2023-01-20,2023-01-22,P1031,Food,S102,Abu Dhabi Hub,Noon,223,204,6.53,9.65,1968.6,1332.12,15799.0,250,0,0
ORD543,2023-11-11,2023-11-18,2023-11-21,P1014,Food,S104,Dubai Central,Carrefour,216,214,23.31,39.11,8369.54,4988.34,10941.14,202,0,0
ORD544,2023-01-21,2023-01-30,2023-02-02,P1036,Personal Care,S101,Sharjah DC,Spinneys,449,433,42.87,60.05,26001.65,18562.71,15049.48,421,0,0
ORD545,2023-07-08,2023-07-14,2023-07-17,P1009,Food,S103,Sharjah DC,Amazon,202,196,12.53,19.55,3831.8,2455.88,10437.68,228,0,0
ORD546,2024-01-30,2024-02-03,2024-02-03,P1008,Electronics,S109,Dubai Central,Noon,118,105,16.78,24.5,2572.5,1761.9,4981.31,94,1,0
ORD547,2024-02-29,2024-03-03,2024-03-04,P1027,Personal Care,S105,Dubai Central,Noon,75,69,16.45,21.3,1469.7,1135.05,12873.66,103,0,0
ORD548,2023-05-12,2023-05-21,2023-05-24,P1016,Personal Care,S104,Sharjah DC,Lulu,333,317,31.89,52.06,16503.02,10109.13,3599.57,356,0,0
ORD549,2024-08-26,2024-09-01,2024-08-30,P1038,Electronics,S103,Abu Dhabi Hub,Spinneys,329,312,48.53,86.54,27000.48,15141.36,3401.77,340,1,0
ORD550,2023-05-02,2023-05-10,2023-05-10,P1005,Food,S104,Abu Dhabi Hub,Spinneys,391,374,32.77,53.39,19967.86,12255.98,4323.96,418,1,0
ORD551,2023-05-22,2023-06-01,2023-06-03,P1048,Personal Care,S104,Abu Dhabi Hub,Lulu,490,472,22.2,28.51,13456.72,10478.4,7816.84,488,0,0
ORD552,2023-12-11,2023-12-17,2023-12-20,P1015,Food,S106,Abu Dhabi Hub,Lulu,62,49,40.53,59.57,2918.93,1985.97,12451.31,74,0,0
ORD553,2024-04-01,2024-04-04,2024-04-04,P1004,Electronics,S102,Dubai Central,Spinneys,467,457,19.16,25.49,11648.93,8756.12,16322.34,481,1,0
ORD554,2024-05-02,2024-05-08,2024-05-10,P1046,Personal Care,S110,Abu Dhabi Hub,Spinneys,493,474,38.3,62.75,29743.5,18154.2,19612.74,474,0,0
ORD555,2023-06-10,2023-06-19,2023-06-22,P1020,Personal Care,S104,Dubai Central,Lulu,305,290,49.92,86.71,25145.9,14476.8,16548.99,325,0,0
ORD556,2024-02-02,2024-02-10,2024-02-08,P1043,Personal Care,S104,Sharjah DC,Amazon,118,99,38.26,66.82,6615.18,3787.74,5838.73,106,1,0
ORD557,2023-06-30,2023-07-09,2023-07-11,P1024,Food,S109,Sharjah DC,Noon,108,102,41.63,59.72,6091.44,4246.26,6468.56,79,0,0
ORD558,2024-12-25,2024-12-28,2024-12-26,P1009,Personal Care,S106,Dubai Central,Amazon,118,102,22.9,36.41,3713.82,2335.8,14872.34,131,1,0
ORD559,2024-08-13,2024-08-23,2024-08-22,P1024,Food,S101,Dubai Central,Spinneys,124,109,16.29,28.07,3059.63,1775.61,18256.63,117,1,0
ORD560,2023-04-21,2023-05-01,2023-05-04,P1005,Personal Care,S102,Abu Dhabi Hub,Amazon,455,451,26.44,44.74,20177.74,11924.44,2360.06,469,0,0
ORD561,2024-09-23,2024-09-26,2024-09-27,P1031,Food,S107,Sharjah DC,Spinneys,109,105,17.87,30.87,3241.35,1876.35,1744.09,134,0,0
ORD562,2024-08-06,2024-08-15,2024-08-15,P1035,Food,S106,Sharjah DC,Noon,460,445,13.1,16.28,7244.6,5829.5,13297.25,480,1,0
ORD563,2024-03-21,2024-03-30,2024-03-28,P1008,Electronics,S106,Abu Dhabi Hub,Spinneys,445,431,22.17,37.69,16244.39,9555.27,17388.53,473,1,0
ORD564,2024-04-04,2024-04-13,2024-04-14,P1027,Electronics,S110,Dubai Central,Amazon,214,198,7.81,13.87,2746.26,1546.38,4211.5,207,0,0
ORD565,2024-09-22,2024-10-02,2024-10-03,P1032,Personal Care,S107,Sharjah DC,Spinneys,199,193,36.95,65.5,12641.5,7131.35,15156.11,178,0,0
ORD566,2023-12-26,2024-01-03,2024-01-03,P1024,Food,S110,Dubai Central,Amazon,421,408,18.53,22.74,9277.92,7560.24,16076.71,396,1,0
ORD567,2023-02-03,2023-02-08,2023-02-06,P1022,Food,S103,Sharjah DC,Spinneys,358,346,17.19,21.35,7387.1,5947.74,8374.32,333,1,0
ORD568,2024-01-26,2024-02-05,2024-02-05,P1021,Electronics,S105,Abu Dhabi Hub,Spinneys,182,177,18.31,30.8,5451.6,3240.87,18018.21,164,1,0
ORD569,2024-02-11,2024-02-14,2024-02-17,P1008,Electronics,S103,Abu Dhabi Hub,Spinneys,299,286,14.2,22.21,6352.06,4061.2,5756.99,280,0,0
ORD570,2023-09-23,2023-09-28,2023-09-30,P1009,Personal Care,S107,Sharjah DC,Lulu,295,277,5.79,9.4,2603.8,1603.83,1982.12,294,0,0
ORD571,2023-11-06,2023-11-14,2023-11-14,P1032,Electronics,S104,Sharjah DC,Spinneys,247,231,7.15,11.34,2619.54,1651.65,17396.17,240,1,0
ORD572,2024-08-17,2024-08-27,2024-08-27,P1014,Personal Care,S104,Dubai Central,Amazon,230,226,16.9,30.14,6811.64,3819.4,14056.36,234,1,0
ORD573,2023-09-17,2023-09-21,2023-09-21,P1009,Electronics,S107,Sharjah DC,Lulu,408,405,6.94,8.67,3511.35,2810.7,13294.08,428,1,0
ORD574,2024-03-15,2024-03-24,2024-03-22,P1013,Electronics,S109,Sharjah DC,Spinneys,242,233,41.51,72.44,16878.52,9671.83,12005.66,260,1,0
ORD575,2024-04-21,2024-04-27,2024-04-30,P1042,Food,S108,Sharjah DC,Carrefour,311,308,23.7,32.82,10108.56,7299.6,7217.24,310,0,0
ORD576,2023-12-23,2023-12-31,2023-12-31,P1014,Food,S110,Sharjah DC,Lulu,92,90,26.19,44.9,4041.0,2357.1,11149.08,63,1,0
ORD577,2024-12-09,2024-12-16,2024-12-17,P1037,Personal Care,S105,Abu Dhabi Hub,Noon,170,153,19.31,31.71,4851.63,2954.43,8118.98,185,0,0
ORD578,2023-05-07,2023-05-10,2023-05-11,P1025,Personal Care,S105,Sharjah DC,Carrefour,427,409,15.52,19.27,7881.43,6347.68,9491.23,429,0,0
ORD579,2024-01-20,2024-01-28,2024-01-28,P1037,Food,S101,Dubai Central,Noon,122,105,44.64,68.95,7239.75,4687.2,14715.75,130,1,0
ORD580,2024-08-20,2024-08-23,2024-08-22,P1039,Electronics,S102,Abu Dhabi Hub,Spinneys,400,391,21.29,35.32,13810.12,8324.39,15745.01,388,1,0
ORD581,2023-04-23,2023-04-30,2023-05-01,P1011,Electronics,S107,Dubai Central,Carrefour,172,171,11.59,16.88,2886.48,1981.89,9111.3,160,0,0
ORD582,2023-11-22,2023-11-25,2023-11-26,P1022,Personal Care,S107,Dubai Central,Spinneys,417,408,10.31,12.62,5148.96,4206.48,11316.23,435,0,0
ORD583,2023-10-26,2023-11-02,2023-11-05,P1015,Electronics,S105,Sharjah DC,Noon,407,407,23.9,36.65,14916.55,9727.3,17904.63,413,0,1
ORD584,2023-02-19,2023-03-01,2023-03-03,P1001,Personal Care,S103,Abu Dhabi Hub,Lulu,332,319,41.47,60.84,19407.96,13228.93,13154.16,306,0,0
ORD585,2023-04-05,2023-04-11,2023-04-12,P1002,Food,S110,Abu Dhabi Hub,Spinneys,75,67,33.94,47.23,3164.41,2273.98,8735.26,60,0,0
ORD586,2023-03-14,2023-03-19,2023-03-17,P1002,Electronics,S106,Abu Dhabi Hub,Spinneys,472,458,18.12,22.91,10492.78,8298.96,15474.88,467,1,0
ORD587,2023-05-16,2023-05-25,2023-05-23,P1033,Food,S110,Abu Dhabi Hub,Carrefour,470,467,10.65,12.95,6047.65,4973.55,7388.53,471,1,0
ORD588,2023-03-14,2023-03-23,2023-03-23,P1018,Personal Care,S109,Abu Dhabi Hub,Carrefour,142,140,41.21,50.46,7064.4,5769.4,14655.6,169,1,0
ORD589,2024-07-01,2024-07-10,2024-07-09,P1026,Food,S101,Sharjah DC,Noon,363,354,14.12,23.61,8357.94,4998.48,6904.95,345,1,0
ORD590,2023-06-17,2023-06-27,2023-06-28,P1010,Personal Care,S110,Abu Dhabi Hub,Noon,195,176,13.64,23.34,4107.84,2400.64,19832.76,217,0,0
ORD591,2024-05-18,2024-05-24,2024-05-23,P1004,Electronics,S106,Abu Dhabi Hub,Noon,489,485,48.93,62.57,30346.45,23731.05,13825.46,506,1,0
ORD592,2024-03-26,2024-04-04,2024-04-05,P1015,Personal Care,S105,Abu Dhabi Hub,Amazon,318,299,22.11,38.98,11655.02,6610.89,13576.2,295,0,0
ORD593,2024-03-28,2024-04-06,2024-04-05,P1029,Electronics,S108,Dubai Central,Lulu,370,359,13.43,23.12,8300.08,4821.37,1424.11,356,1,0
ORD594,2023-02-14,2023-02-18,2023-02-20,P1013,Food,S103,Abu Dhabi Hub,Noon,100,86,14.58,17.81,1531.66,1253.88,13806.64,123,0,0
ORD595,2023-06-01,2023-06-07,2023-06-08,P1002,Electronics,S108,Dubai Central,Carrefour,398,384,13.06,20.33,7806.72,5015.04,3133.86,368,0,0
ORD596,2023-07-11,2023-07-18,2023-07-17,P1048,Electronics,S109,Sharjah DC,Carrefour,189,184,41.49,68.62,12626.08,7634.16,8459.12,196,1,0
ORD597,2023-02-28,2023-03-05,2023-03-08,P1037,Food,S106,Sharjah DC,Lulu,360,341,28.35,40.16,13694.56,9667.35,15737.96,349,0,0
ORD598,2023-01-29,2023-02-02,2023-01-31,P1031,Food,S108,Sharjah DC,Noon,70,51,33.6,58.36,2976.36,1713.6,12848.61,92,1,0
ORD599,2023-03-21,2023-03-30,2023-03-31,P1003,Food,S104,Abu Dhabi Hub,Noon,295,294,14.13,20.97,6165.18,4154.22,13715.01,285,0,0
ORD600,2024-12-24,2025-01-02,2025-01-01,P1040,Electronics,S103,Dubai Central,Spinneys,345,343,26.22,41.82,14344.26,8993.46,2212.66,323,1,0
ORD601,2024-05-31,2024-06-09,2024-06-10,P1006,Personal Care,S107,Abu Dhabi Hub,Amazon,150,147,49.56,67.76,9960.72,7285.32,14677.55,158,0,0
ORD602,2024-06-09,2024-06-14,2024-06-12,P1011,Personal Care,S102,Abu Dhabi Hub,Carrefour,325,316,13.75,18.35,5798.6,4345.0,11358.67,307,1,0
ORD603,2023-07-15,2023-07-23,2023-07-22,P1017,Food,S105,Dubai Central,Spinneys,473,470,6.36,7.81,3670.7,2989.2,11686.09,502,1,0
ORD604,2024-09-19,2024-09-24,2024-09-27,P1037,Personal Care,S108,Dubai Central,Noon,312,294,29.66,47.56,13982.64,8720.04,9564.9,297,0,0
ORD605,2024-10-29,2024-11-03,2024-11-01,P1018,Personal Care,S107,Abu Dhabi Hub,Amazon,215,201,46.03,79.51,15981.51,9252.03,1742.05,190,1,0
ORD606,2023-12-01,2023-12-08,2023-12-10,P1005,Personal Care,S108,Dubai Central,Spinneys,286,267,48.43,82.52,22032.84,12930.81,13580.78,293,0,0
ORD607,2023-02-24,2023-02-27,2023-02-28,P1032,Electronics,S101,Abu Dhabi Hub,Spinneys,228,224,32.97,40.07,8975.68,7385.28,17187.99,214,0,0
ORD608,2023-10-21,2023-10-24,2023-10-25,P1021,Food,S102,Abu Dhabi Hub,Amazon,390,376,28.47,51.16,19236.16,10704.72,10613.33,362,0,0
ORD609,2023-04-05,2023-04-14,2023-04-15,P1036,Electronics,S110,Dubai Central,Carrefour,330,324,38.94,68.26,22116.24,12616.56,11919.49,347,0,0
ORD610,2023-09-26,2023-10-03,2023-10-02,P1012,Food,S106,Sharjah DC,Lulu,202,192,48.91,69.88,13416.96,9390.72,4054.84,207,1,0
ORD611,2024-10-08,2024-10-17,2024-10-20,P1049,Personal Care,S110,Sharjah DC,Spinneys,60,40,46.48,79.47,3178.8,1859.2,16900.01,71,0,0
ORD612,2024-10-01,2024-10-08,2024-10-08,P1005,Food,S109,Abu Dhabi Hub,Noon,180,177,26.53,41.91,7418.07,4695.81,9239.07,182,1,0
ORD613,2023-01-22,2023-01-27,2023-01-30,P1021,Personal Care,S102,Dubai Central,Carrefour,346,343,25.19,38.16,13088.88,8640.17,16860.09,362,0,0
ORD614,2023-08-12,2023-08-16,2023-08-17,P1016,Electronics,S109,Abu Dhabi Hub,Amazon,139,120,48.83,61.8,7416.0,5859.6,17890.39,111,0,0
ORD615,2024-12-25,2025-01-01,2025-01-03,P1009,Personal Care,S105,Dubai Central,Spinneys,317,315,27.32,42.3,13324.5,8605.8,2066.41,341,0,0
ORD616,2023-11-18,2023-11-25,2023-11-24,P1027,Personal Care,S108,Dubai Central,Spinneys,240,221,48.71,78.39,17324.19,10764.91,16384.34,228,1,0
ORD617,2024-05-16,2024-05-20,2024-05-19,P1008,Food,S103,Abu Dhabi Hub,Amazon,210,192,42.63,76.55,14697.6,8184.96,6669.32,228,1,0
ORD618,2024-02-09,2024-02-15,2024-02-13,P1026,Personal Care,S104,Abu Dhabi Hub,Carrefour,185,167,24.7,33.62,5614.54,4124.9,11261.3,178,1,0
ORD619,2023-04-03,2023-04-12,2023-04-13,P1030,Electronics,S101,Abu Dhabi Hub,Noon,214,207,36.95,53.02,10975.14,7648.65,17760.74,227,0,0
ORD620,2023-12-11,2023-12-15,2023-12-16,P1042,Food,S106,Sharjah DC,Lulu,165,150,8.75,12.84,1926.0,1312.5,12195.13,167,0,0
ORD621,2024-12-05,2024-12-11,2024-12-11,P1007,Electronics,S106,Abu Dhabi Hub,Carrefour,237,236,21.16,33.91,8002.76,4993.76,15813.26,244,1,0
ORD622,2024-08-12,2024-08-17,2024-08-17,P1006,Food,S104,Abu Dhabi Hub,Lulu,199,198,5.91,8.76,1734.48,1170.18,16626.54,210,1,0
ORD623,2023-07-27,2023-08-04,2023-08-03,P1037,Food,S102,Abu Dhabi Hub,Carrefour,221,213,46.65,71.31,15189.03,9936.45,5313.11,230,1,0
ORD624,2023-02-12,2023-02-19,2023-02-19,P1043,Personal Care,S101,Dubai Central,Amazon,477,468,31.38,51.19,23956.92,14685.84,6923.36,486,1,0
ORD625,2023-06-11,2023-06-21,2023-06-24,P1033,Food,S102,Abu Dhabi Hub,Noon,63,61,15.6,23.84,1454.24,951.6,16014.72,48,0,0
ORD626,2023-05-30,2023-06-03,2023-06-05,P1009,Personal Care,S104,Sharjah DC,Spinneys,97,77,48.89,79.26,6103.02,3764.53,5489.48,70,0,0
ORD627,2023-09-24,2023-10-01,2023-10-03,P1015,Food,S108,Dubai Central,Amazon,231,231,40.1,63.94,14770.14,9263.1,13523.29,236,0,1
ORD628,2024-10-12,2024-10-19,2024-10-17,P1049,Personal Care,S101,Abu Dhabi Hub,Lulu,344,338,44.28,67.62,22855.56,14966.64,13620.4,318,1,0
ORD629,2023-05-11,2023-05-17,2023-05-20,P1023,Electronics,S105,Sharjah DC,Carrefour,50,43,8.77,12.29,528.47,377.11,11690.66,29,0,0
ORD630,2023-05-01,2023-05-09,2023-05-12,P1047,Electronics,S102,Dubai Central,Spinneys,126,106,35.65,43.42,4602.52,3778.9,11631.24,112,0,0
ORD631,2024-03-21,2024-03-26,2024-03-26,P1022,Food,S106,Sharjah DC,Carrefour,481,467,23.79,38.09,17788.03,11109.93,13077.66,486,1,0
ORD632,2024-01-26,2024-01-30,2024-01-28,P1027,Personal Care,S102,Dubai Central,Spinneys,408,406,26.75,40.91,16609.46,10860.5,13095.96,405,1,0
ORD633,2023-06-27,2023-07-05,2023-07-03,P1023,Electronics,S101,Dubai Central,Carrefour,418,412,25.6,39.81,16401.72,10547.2,3972.67,397,1,0
ORD634,2023-03-22,2023-03-29,2023-03-27,P1024,Personal Care,S101,Sharjah DC,Lulu,284,272,33.82,52.81,14364.32,9199.04,18138.28,296,1,0
ORD635,2023-04-02,2023-04-05,2023-04-05,P1003,Personal Care,S107,Dubai Central,Spinneys,128,123,15.71,23.7,2915.1,1932.33,10695.72,119,1,0
ORD636,2023-02-25,2023-03-05,2023-03-07,P1013,Food,S105,Abu Dhabi Hub,Lulu,240,232,32.88,50.16,11637.12,7628.16,4300.42,236,0,0
ORD637,2023-01-02,2023-01-11,2023-01-10,P1028,Personal Care,S103,Sharjah DC,Spinneys,142,124,7.58,12.75,1581.0,939.92,18566.89,169,1,0
ORD638,2024-09-16,2024-09-24,2024-09-24,P1011,Personal Care,S109,Dubai Central,Spinneys,234,226,13.22,18.73,4232.98,2987.72,5465.52,234,1,0
ORD639,2023-12-15,2023-12-25,2023-12-27,P1025,Personal Care,S103,Abu Dhabi Hub,Lulu,365,354,8.17,11.09,3925.86,2892.18,18456.33,386,0,0
ORD640,2023-04-12,2023-04-16,2023-04-19,P1038,Food,S102,Dubai Central,Amazon,110,90,45.48,80.03,7202.7,4093.2,2273.33,133,0,0
ORD641,2024-02-03,2024-02-06,2024-02-06,P1031,Food,S106,Abu Dhabi Hub,Lulu,491,481,44.35,62.66,30139.46,21332.35,7603.84,521,1,0
ORD642,2024-07-27,2024-07-31,2024-07-29,P1004,Food,S103,Abu Dhabi Hub,Noon,71,52,6.51,11.29,587.08,338.52,17445.44,65,1,0
ORD643,2023-07-19,2023-07-27,2023-07-28,P1022,Personal Care,S106,Abu Dhabi Hub,Lulu,418,404,46.49,59.83,24171.32,18781.96,17854.7,447,0,0
ORD644,2023-10-16,2023-10-25,2023-10-28,P1041,Electronics,S104,Sharjah DC,Amazon,124,122,12.5,16.3,1988.6,1525.0,18037.88,110,0,0
ORD645,2023-02-05,2023-02-10,2023-02-11,P1033,Electronics,S107,Abu Dhabi Hub,Lulu,254,249,17.2,22.67,5644.83,4282.8,17954.48,243,0,0
ORD646,2023-11-10,2023-11-13,2023-11-12,P1013,Food,S103,Dubai Central,Lulu,151,144,14.54,21.76,3133.44,2093.76,11273.02,130,1,0
ORD647,2024-04-11,2024-04-17,2024-04-20,P1019,Electronics,S104,Abu Dhabi Hub,Carrefour,324,308,20.13,26.82,8260.56,6200.04,15919.39,324,0,0
ORD648,2023-05-22,2023-06-01,2023-05-31,P1047,Food,S105,Sharjah DC,Amazon,99,83,35.98,43.61,3619.63,2986.34,12092.97,74,1,0
ORD649,2023-11-29,2023-12-05,2023-12-04,P1021,Food,S101,Abu Dhabi Hub,Spinneys,296,293,5.76,9.79,2868.47,1687.68,9389.63,325,1,0
ORD650,2024-07-19,2024-07-26,2024-07-27,P1029,Electronics,S101,Abu Dhabi Hub,Carrefour,100,100,20.61,30.83,3083.0,2061.0,10451.72,83,0,1
ORD651,2024-11-06,2024-11-10,2024-11-09,P1048,Food,S104,Abu Dhabi Hub,Noon,73,68,33.67,46.15,3138.2,2289.56,16245.1,75,1,0
ORD652,2024-02-12,2024-02-16,2024-02-14,P1013,Personal Care,S106,Abu Dhabi Hub,Lulu,278,271,28.52,43.7,11842.7,7728.92,2098.89,285,1,0
